agent_a_id,agent_b_id,agent_a_class,agent_b_class,pair_type,outcome,NM,SDD,PEB_final,PET,TTC_min,TTC_poly_min,Max_CCI,Max_density_raw,ped_id,veh_id,veh_class
2,3,lcv,pedestrian,ped_veh,agent_a_first,-1.3732,1.751,0.6144,0.0,0.9078,1.8,0.00696,0.000467,2,3,pedestrian
2,5,lcv,pedestrian,ped_veh,agent_a_first,-3.7594,1.1006,1.1139,0.5503,1.0052,,0.00312,0.000209,2,5,pedestrian
2,6,lcv,pedestrian,ped_veh,agent_a_first,-3.0243,2.6515,0.4288,0.7004,0.8966,7.7,0.02299,0.001542,2,6,pedestrian
2,7,lcv,lcv,veh_veh,agent_b_first,-8.9555,0.05,0.2417,0.7504,1.28,1.9,0.03653,0.001435,2,7,lcv
2,13,lcv,pedestrian,ped_veh,agent_a_first,-1.0615,0.4502,0.7686,0.4002,1.2181,,0.00203,0.000136,2,13,pedestrian
2,21,lcv,lcv,veh_veh,unresolved_conflict_zone,-1.295,0.1501,0.9252,0.1501,0.542,0.85,0.00017,7e-06,2,21,lcv
4,16,pedestrian,cyclist,ped_veh,agent_a_first,1.6264,1.0006,0.5288,0.3002,0.602,,0.0,0.0,4,16,cyclist
4,21,pedestrian,lcv,ped_veh,agent_b_first,-1.2447,1.5008,0.9884,0.0,0.791,1.55,0.0,0.0,4,21,lcv
5,10,pedestrian,bus,ped_veh,agent_b_first,24.5807,1.901,0.9106,0.0,1.324,,0.0,0.0,5,10,bus
5,21,pedestrian,lcv,ped_veh,agent_b_first,-5.7416,0.9005,1.2992,0.2001,1.7124,,0.00451,0.000303,5,21,lcv
6,16,pedestrian,cyclist,ped_veh,agent_b_first,-10.4045,0.4002,1.0009,0.2001,3.308,,7e-05,1.6e-05,6,16,cyclist
6,21,pedestrian,lcv,ped_veh,agent_b_first,4.1213,3.652,4.9794,0.6003,1.3684,,0.02649,0.001777,6,21,lcv
6,35,pedestrian,lcv,ped_veh,agent_b_first,5.6511,0.7504,2.9262,0.0,3.0822,0.5,0.00014,9e-06,6,35,lcv
6,36,pedestrian,lcv,ped_veh,agent_b_first,-2.1535,3.652,16.4575,1.5008,2.3848,1.9,0.00234,0.000157,6,36,lcv
6,40,pedestrian,lcv,ped_veh,agent_b_first,-0.4973,3.702,11.6926,1.5008,2.8523,1.35,0.00053,3.6e-05,6,40,lcv
6,1401,pedestrian,motorcycle,ped_veh,agent_b_first,2.1506,0.3002,4.8148,0.1001,5.1121,,0.0,0.0,6,1401,motorcycle
7,21,lcv,lcv,veh_veh,agent_b_first,4.1675,0.6003,0.8657,0.0,1.009,1.55,0.13349,0.005246,7,21,lcv
8,1398,pedestrian,car,ped_veh,unresolved_conflict_zone,-1.3359,0.0,0.3952,0.5003,0.6716,0.6,0.00676,0.000656,8,1398,car
13,21,pedestrian,lcv,ped_veh,agent_b_first,-9.5199,0.0,0.7938,0.0,1.402,,0.00014,1e-05,13,21,lcv
21,38,lcv,pedestrian,ped_veh,agent_b_first,-1.8298,0.0,0.6343,0.0,1.4367,,0.0,0.0,21,38,pedestrian
24,28,pedestrian,auto_rickshaw,ped_veh,agent_b_first,-0.4837,0.1001,1.2334,0.0,1.3729,1.6,0.0,0.0,24,28,auto_rickshaw
35,38,lcv,pedestrian,ped_veh,agent_a_first,0.382,1.1006,0.3159,0.05,0.8944,,0.00013,9e-06,35,38,pedestrian
35,41,lcv,pedestrian,ped_veh,agent_a_first,15.3862,1.0506,29.1079,0.0,8.5314,0.6,0.0,0.0,35,41,pedestrian
36,40,lcv,lcv,veh_veh,agent_a_first,0.3654,2.1512,1.5873,1.4508,0.4452,3.65,0.00519,0.000204,36,40,lcv
36,41,lcv,pedestrian,ped_veh,agent_a_first,-0.619,4.4524,15.478,1.7009,3.0813,2.3,0.0,0.0,36,41,pedestrian
36,45,lcv,pedestrian,ped_veh,agent_a_first,-3.4287,1.0506,1.9644,0.05,1.6437,1.3,0.0,0.0,36,45,pedestrian
36,48,lcv,pedestrian,ped_veh,agent_a_first,-1.5297,2.0511,8.6755,1.6009,3.5155,,1e-05,1e-06,36,48,pedestrian
36,1393,lcv,pedestrian,ped_veh,agent_a_first,-2.9624,3.1517,3.3513,0.05,2.5855,1.4,0.00236,0.000158,36,1393,pedestrian
36,1398,lcv,car,veh_veh,agent_a_first,-2.2378,0.1001,0.3227,0.9505,2.6654,,0.0,0.0,36,1398,car
36,1401,lcv,motorcycle,veh_veh,agent_a_first,2.6548,0.2001,0.6017,0.1501,0.3047,0.85,7e-05,4e-06,36,1401,motorcycle
38,40,pedestrian,lcv,ped_veh,unresolved_conflict_zone,-0.0676,0.6003,0.3431,0.7004,0.2991,,0.00339,0.000227,38,40,lcv
38,1398,pedestrian,car,ped_veh,agent_b_first,0.8212,2.0511,1.648,0.0,4.2134,,0.0,0.0,38,1398,car
38,1401,pedestrian,motorcycle,ped_veh,agent_a_first,2.1965,0.05,1.6477,0.1501,0.2021,0.85,0.0,0.0,38,1401,motorcycle
40,41,lcv,pedestrian,ped_veh,agent_a_first,-1.1122,4.5025,11.7132,1.4508,12.784,1.55,0.0,0.0,40,41,pedestrian
40,45,lcv,pedestrian,ped_veh,agent_a_first,-1.7982,1.1506,1.9384,0.4002,1.2674,1.35,1e-05,0.0,40,45,pedestrian
40,48,lcv,pedestrian,ped_veh,agent_a_first,0.8969,2.6515,11.6551,0.7004,3.3581,,2e-05,1e-06,40,48,pedestrian
40,1393,lcv,pedestrian,ped_veh,unresolved_conflict_zone,-0.0244,0.0,0.4446,0.5003,4.7165,0.7,0.10506,0.007046,40,1393,pedestrian
40,1398,lcv,car,veh_veh,agent_a_first,3.8747,0.3002,5.2752,1.0006,5.9525,,0.0,0.0,40,1398,car
40,1401,lcv,motorcycle,veh_veh,agent_a_first,-5.0188,0.0,0.1729,0.0,0.1253,0.05,0.99814,0.062666,40,1401,motorcycle
41,68,pedestrian,motorcycle,ped_veh,agent_b_first,-3.8373,2.7515,18.0702,0.3502,14.2336,,0.0,0.0,41,68,motorcycle
41,78,pedestrian,lcv,ped_veh,agent_b_first,8.8191,3.0517,3.614,0.0,3.6042,,0.58385,0.039158,41,78,lcv
45,1401,pedestrian,motorcycle,ped_veh,agent_b_first,0.9,0.2001,1.707,0.1501,1.275,1.4,0.0,0.0,45,1401,motorcycle
48,68,pedestrian,motorcycle,ped_veh,agent_b_first,-0.4007,1.1506,14.9997,0.4502,1.5733,,0.0,0.0,48,68,motorcycle
48,1401,pedestrian,motorcycle,ped_veh,agent_b_first,-117.295,0.05,7.1387,0.1501,1.7275,,0.0,0.0,48,1401,motorcycle
59,1398,pedestrian,car,ped_veh,agent_a_first,-0.2762,0.8004,0.9169,0.1001,0.6301,0.5,0.09041,0.008771,59,1398,car
61,68,pedestrian,motorcycle,ped_veh,agent_b_first,11.9527,0.5003,1.755,0.6003,1.4705,,0.0,0.0,61,68,motorcycle
61,78,pedestrian,lcv,ped_veh,agent_a_first,1.9034,0.3502,0.5874,0.0,0.6661,,0.11995,0.008045,61,78,lcv
62,68,pedestrian,motorcycle,ped_veh,unresolved_conflict_zone,-0.8081,1.851,0.096,0.0,0.2188,0.1,0.34916,0.070293,62,68,motorcycle
65,1398,pedestrian,car,ped_veh,agent_b_first,-2.826,0.0,0.7313,0.2501,1.0342,,0.00088,8.5e-05,65,1398,car
66,1398,pedestrian,car,ped_veh,unresolved_conflict_zone,1.483,1.2507,0.4409,0.2501,0.2507,0.7,0.0,0.0,66,1398,car
67,68,pedestrian,motorcycle,ped_veh,agent_b_first,3.1464,2.2512,3.4939,0.4502,2.7744,2.45,0.00183,0.000368,67,68,motorcycle
70,1398,pedestrian,car,ped_veh,agent_b_first,-2.0521,0.1501,1.1208,0.0,0.0205,0.05,0.99061,0.096102,70,1398,car
78,1405,lcv,pedestrian,ped_veh,agent_a_first,0.2196,0.3502,0.2334,0.05,0.7458,2.5,0.10328,0.006927,78,1405,pedestrian
97,101,car,pedestrian,ped_veh,agent_a_first,0.0117,0.8505,63.765,0.0,2.8261,3.55,0.0,0.0,97,101,pedestrian
97,111,car,car,veh_veh,unresolved_conflict_zone,-0.0289,0.05,0.5009,0.0,0.7494,,0.03254,0.001973,97,111,car
101,103,pedestrian,cyclist,ped_veh,agent_b_first,1.0663,0.1001,1.8816,0.0,1.1474,,0.0,0.0,101,103,cyclist
101,122,pedestrian,truck,ped_veh,agent_b_first,-6.1333,1.9511,10.7063,0.0,5.2603,1.2,0.00052,2.9e-05,101,122,truck
101,127,pedestrian,bus,ped_veh,agent_b_first,-5.0379,1.3007,25.337,0.0,3.5505,1.4,0.00058,3.2e-05,101,127,bus
101,145,pedestrian,truck,ped_veh,agent_b_first,10.7669,1.4008,0.3033,0.0,2.9406,,0.00059,3.3e-05,101,145,truck
103,106,cyclist,pedestrian,ped_veh,agent_a_first,-6.5053,0.4002,4.3022,0.0,1.5274,,1e-05,3e-06,103,106,pedestrian
103,1400,cyclist,pedestrian,ped_veh,agent_b_first,-4.3361,0.4002,0.3526,0.0,0.6853,,0.00086,0.000188,103,1400,pedestrian
103,1417,cyclist,pedestrian,ped_veh,agent_a_first,-0.3967,1.0006,1.5836,0.1501,0.3253,0.7,0.0,0.0,103,1417,pedestrian
117,122,truck,truck,veh_veh,agent_b_first,10.5411,1.4508,14.3256,0.0,5.1685,0.45,0.22214,0.007071,117,122,truck
117,127,truck,bus,veh_veh,agent_b_first,7.3341,0.7504,9.2883,0.0,3.4578,0.55,0.19347,0.006158,117,127,bus
117,1407,truck,pedestrian,ped_veh,agent_b_first,122.9881,0.05,21.0723,0.0,21.8754,,0.00572,0.000319,117,1407,pedestrian
120,165,pedestrian,bus,ped_veh,agent_b_first,-3.046,1.751,6.6335,0.0,4.9095,0.65,0.02776,0.00155,120,165,bus
122,124,truck,truck,veh_veh,agent_a_first,-1.8264,0.0,0.621,0.0,0.8692,,0.09313,0.002964,122,124,truck
122,127,truck,bus,veh_veh,unresolved_conflict_zone,-0.3641,2.2012,0.0888,0.0,1.4922,,0.03239,0.001031,122,127,bus
127,150,bus,car,veh_veh,agent_b_first,-2.2016,0.0,1.7908,0.0,0.9482,,0.0,0.0,127,150,car
135,165,pedestrian,bus,ped_veh,agent_b_first,2.7243,0.4502,1.9965,0.0,2.2341,0.65,0.00933,0.000521,135,165,bus
146,148,car,truck,veh_veh,agent_b_first,-0.2247,0.1501,1.04,0.2501,0.5506,,0.03444,0.001437,146,148,truck
146,150,car,car,veh_veh,agent_b_first,1.4261,1.9511,1.4015,0.0,1.5317,2.0,5e-05,3e-06,146,150,car
146,154,car,pedestrian,ped_veh,agent_a_first,10.8576,0.7504,37.9436,0.0,8.8018,1.95,0.0,0.0,146,154,pedestrian
146,155,car,pedestrian,ped_veh,agent_a_first,-0.6726,1.5008,0.3748,0.0,0.8225,0.7,0.06385,0.006194,146,155,pedestrian
146,158,car,pedestrian,ped_veh,agent_a_first,-2.7428,1.0006,0.9307,0.0,0.9013,0.8,0.0532,0.005161,146,158,pedestrian
148,154,truck,pedestrian,ped_veh,agent_a_first,-4.2611,0.0,1.0968,0.5003,2.8499,2.6,0.00165,9.2e-05,148,154,pedestrian
148,158,truck,pedestrian,ped_veh,agent_a_first,-0.7706,3.5019,1.5568,1.901,1.2007,1.15,0.03571,0.001994,148,158,pedestrian
148,161,truck,pedestrian,ped_veh,agent_b_first,-1.4092,0.0,0.6292,2.8516,5.1776,3.5,0.0,0.0,148,161,pedestrian
148,171,truck,pedestrian,ped_veh,agent_b_first,-3.5958,0.0,1.8338,0.1001,1.1979,1.7,0.00222,0.000124,148,171,pedestrian
148,183,truck,pedestrian,ped_veh,agent_a_first,-5.593,2.5514,0.9094,0.05,1.2312,,0.00112,6.3e-05,148,183,pedestrian
148,187,truck,pedestrian,ped_veh,agent_b_first,-42.8073,0.0,6.6869,0.0,8.5461,,0.0,0.0,148,187,pedestrian
148,1456,truck,truck,veh_veh,agent_b_first,-2.5268,0.4002,1.2201,0.0,1.7927,0.45,0.20523,0.006533,148,1456,truck
161,193,pedestrian,lcv,ped_veh,agent_b_first,-0.0682,3.3518,1.3708,0.3002,0.6407,0.45,0.14234,0.009546,161,193,lcv
161,1456,pedestrian,truck,ped_veh,agent_b_first,-11.8109,0.4502,0.2572,0.0,1.6415,,0.0,0.0,161,1456,truck
168,1475,pedestrian,car,ped_veh,agent_b_first,-2.1991,0.0,0.7573,0.0,0.7809,0.55,0.2018,0.019578,168,1475,car
188,190,lcv,pedestrian,ped_veh,agent_b_first,0.9552,1.6009,2.5872,0.5503,1.0672,,0.22798,0.01529,188,190,pedestrian
188,193,lcv,lcv,veh_veh,agent_b_first,0.081,0.0,5.7016,0.0,0.7362,,0.66616,0.026179,188,193,lcv
190,192,pedestrian,lcv,ped_veh,agent_a_first,2.8517,0.2001,1.9017,0.2001,1.4558,,0.04693,0.003147,190,192,lcv
191,193,pedestrian,lcv,ped_veh,agent_b_first,0.3576,0.2001,0.234,0.2001,0.5612,0.6,0.11164,0.007487,191,193,lcv
192,193,lcv,lcv,veh_veh,unresolved_conflict_zone,0.6563,0.6504,0.0805,0.0,0.5622,,0.35689,0.014025,192,193,lcv
193,197,lcv,pedestrian,ped_veh,agent_b_first,-2.966,0.1501,0.5713,0.0,1.1932,,0.5212,0.034956,193,197,pedestrian
193,208,lcv,pedestrian,ped_veh,agent_a_first,1.516,0.05,0.554,0.0,0.5057,0.8,0.0,0.0,193,208,pedestrian
193,1429,lcv,pedestrian,ped_veh,agent_a_first,-1.3837,1.801,7.7889,0.0,2.1802,1.15,0.00124,8.3e-05,193,1429,pedestrian
208,1475,pedestrian,car,ped_veh,unresolved_conflict_zone,0.9146,2.4013,0.1396,0.7004,0.6786,1.15,0.0,0.0,208,1475,car
213,1466,pedestrian,truck,ped_veh,unresolved_conflict_zone,-0.0397,0.4502,0.2427,0.0,0.7395,,0.01156,0.000646,213,1466,truck
214,224,lcv,cyclist,cyc_veh,agent_b_first,-0.9133,2.2512,1.7576,0.0,1.4356,,1e-05,1e-06,214,224,cyclist
214,226,lcv,pedestrian,ped_veh,agent_b_first,-0.8442,1.901,1.3395,0.0,1.1057,,0.00014,9e-06,214,226,pedestrian
214,231,lcv,pedestrian,ped_veh,agent_a_first,-51.991,0.7504,5.3379,0.0,8.8394,,1e-05,1e-06,214,231,pedestrian
214,1429,lcv,pedestrian,ped_veh,agent_a_first,7.8238,4.3524,503.4156,0.0,3.7781,3.5,0.0,0.0,214,1429,pedestrian
214,1439,lcv,pedestrian,ped_veh,agent_a_first,-0.7631,0.1501,2.5378,0.05,1.0315,1.4,0.0,0.0,214,1439,pedestrian
214,1458,lcv,pedestrian,ped_veh,agent_a_first,-1.0015,2.8516,1.768,0.0,3.6548,2.2,0.01055,0.000707,214,1458,pedestrian
214,1464,lcv,pedestrian,ped_veh,agent_b_first,-2.4423,0.0,1.5827,0.3502,0.9384,0.7,0.0,0.0,214,1464,pedestrian
224,231,cyclist,pedestrian,ped_veh,agent_a_first,-5.1458,0.9505,8.7634,0.1501,2.9232,2.2,0.0,0.0,224,231,pedestrian
224,1429,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,0.0516,0.7004,1.0179,0.0,2.4268,2.1,0.0,0.0,224,1429,pedestrian
224,1458,cyclist,pedestrian,ped_veh,agent_a_first,-0.3754,1.751,1.9357,0.1001,1.8907,1.0,0.02897,0.006333,224,1458,pedestrian
224,1486,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,0.102,0.0,0.2032,0.2501,0.8084,,0.0,0.0,224,1486,pedestrian
241,1431,car,pedestrian,ped_veh,agent_a_first,6.9257,2.7015,10.9807,0.7504,4.8479,,0.0012,0.000117,241,1431,pedestrian
251,254,lcv,pedestrian,ped_veh,agent_b_first,0.3615,1.4508,1.0837,0.0,0.0279,0.05,0.99688,0.066859,251,254,pedestrian
251,259,lcv,lcv,veh_veh,agent_b_first,-1.8436,0.0,0.0248,0.0,0.3998,,0.12432,0.004885,251,259,lcv
257,259,pedestrian,lcv,ped_veh,agent_a_first,-0.0648,1.5008,0.4202,0.0,1.1216,,0.08927,0.005987,257,259,lcv
259,1537,lcv,pedestrian,ped_veh,agent_b_first,1.1782,0.2001,0.0716,0.0,0.8103,,0.03021,0.002026,259,1537,pedestrian
259,1555,lcv,cyclist,cyc_veh,agent_a_first,-0.9623,1.6009,0.0591,0.0,1.0276,0.6,0.00131,8.4e-05,259,1555,cyclist
259,1557,lcv,pedestrian,ped_veh,agent_b_first,-1.0958,0.3002,0.111,0.0,1.3359,0.85,0.00019,1.3e-05,259,1557,pedestrian
261,1555,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,-0.7279,2.6515,0.3541,1.0006,0.5834,1.25,1e-05,1e-06,261,1555,cyclist
261,1565,pedestrian,cyclist,ped_veh,agent_a_first,-1.4163,1.1006,1.9749,0.0,2.6468,,0.0,0.0,261,1565,cyclist
277,287,pedestrian,cyclist,ped_veh,agent_b_first,1.7579,0.8505,0.7133,0.05,1.1212,,0.0,0.0,277,287,cyclist
277,1542,pedestrian,motorcycle,ped_veh,agent_b_first,-0.4181,0.4002,1.976,0.0,2.5872,1.05,0.0,0.0,277,1542,motorcycle
277,1555,pedestrian,cyclist,ped_veh,agent_a_first,1.0269,0.3502,8.1265,0.0,1.6203,,0.0,0.0,277,1555,cyclist
287,1555,cyclist,cyclist,cyc_veh,agent_a_first,0.6367,0.3002,0.812,0.0,0.1625,,0.0,0.0,287,1555,cyclist
287,1557,cyclist,pedestrian,ped_veh,agent_b_first,0.2583,0.0,0.1645,0.0,0.2826,,0.00029,6.4e-05,287,1557,pedestrian
287,1565,cyclist,cyclist,cyc_veh,agent_a_first,-1.3017,0.8505,0.4761,0.0,1.008,,0.0,0.0,287,1565,cyclist
295,304,lcv,pedestrian,ped_veh,agent_a_first,-4.7959,0.4502,0.7299,0.0,1.3099,,0.0,0.0,295,304,pedestrian
295,1434,lcv,pedestrian,ped_veh,agent_a_first,-3.6782,0.7504,13.771,0.9505,14.8619,,0.12651,0.008485,295,1434,pedestrian
323,324,car,pedestrian,ped_veh,agent_b_first,0.9734,2.1012,1.3076,0.0,0.771,1.2,0.22778,0.022097,323,324,pedestrian
338,340,cyclist,pedestrian,ped_veh,agent_a_first,-8.1829,0.0,0.4813,0.05,0.7069,,0.02646,0.005784,338,340,pedestrian
338,349,cyclist,pedestrian,ped_veh,agent_b_first,-0.366,1.1506,0.6295,0.0,0.092,0.1,0.85099,0.186039,338,349,pedestrian
338,354,cyclist,lcv,cyc_veh,agent_b_first,0.0526,3.9522,2.1803,0.0,0.38,,0.3286,0.020962,338,354,lcv
338,356,cyclist,pedestrian,ped_veh,agent_a_first,0.1567,2.1012,4.7562,1.1006,0.5711,0.75,0.00049,0.000108,338,356,pedestrian
338,358,cyclist,pedestrian,ped_veh,agent_b_first,-0.3313,0.9505,1.5172,0.0,0.4489,,0.06452,0.014105,338,358,pedestrian
338,362,cyclist,pedestrian,ped_veh,agent_b_first,-2.0229,0.5003,1.7327,0.0,0.9849,1.0,0.00065,0.000143,338,362,pedestrian
338,364,cyclist,pedestrian,ped_veh,agent_a_first,0.2302,0.0,0.4711,0.0,1.3659,,0.0,0.0,338,364,pedestrian
338,365,cyclist,pedestrian,ped_veh,agent_b_first,-9.5263,1.2507,0.7286,0.0,0.5148,,0.0,0.0,338,365,pedestrian
338,367,cyclist,pedestrian,ped_veh,agent_a_first,14.1353,0.1501,0.9737,0.0,1.6116,4.95,0.00265,0.000579,338,367,pedestrian
338,368,cyclist,lcv,cyc_veh,agent_b_first,0.0012,0.4002,0.1441,0.4002,1.1299,0.35,0.48337,0.030835,338,368,lcv
338,370,cyclist,lcv,cyc_veh,unresolved_conflict_zone,-1.087,0.4502,0.5695,0.1001,1.4165,0.8,0.37118,0.023678,338,370,lcv
338,372,cyclist,pedestrian,ped_veh,agent_b_first,-1.6212,1.0006,0.0751,0.0,0.1287,0.35,0.77197,0.168765,338,372,pedestrian
338,1435,cyclist,pedestrian,ped_veh,agent_a_first,56.2781,0.0,0.1564,0.3502,1.4467,,0.0,0.0,338,1435,pedestrian
338,1594,cyclist,pedestrian,ped_veh,agent_b_first,7.5053,0.1001,1.735,0.0,0.917,,0.0,0.0,338,1594,pedestrian
338,1603,cyclist,pedestrian,ped_veh,agent_a_first,0.1699,0.0,0.7833,0.9505,1.1553,,0.0,0.0,338,1603,pedestrian
338,1608,cyclist,pedestrian,ped_veh,agent_a_first,0.5981,1.6509,4.5729,0.0,1.0403,,0.0,0.0,338,1608,pedestrian
345,348,pedestrian,motorcycle,ped_veh,unresolved_conflict_zone,1.5287,0.05,0.2235,0.0,0.6939,0.5,0.00045,9.1e-05,345,348,motorcycle
346,354,pedestrian,lcv,ped_veh,agent_b_first,-1.9036,0.2501,1.1338,0.05,0.178,1.0,0.05429,0.003641,346,354,lcv
348,350,motorcycle,pedestrian,ped_veh,agent_a_first,31.1395,0.2001,5.5479,0.1001,1.1999,1.25,0.0,0.0,348,350,pedestrian
348,1434,motorcycle,pedestrian,ped_veh,agent_a_first,-1.7025,0.7004,7.5938,0.1001,8.2521,,0.0,0.0,348,1434,pedestrian
354,356,lcv,pedestrian,ped_veh,agent_a_first,-0.5595,3.4019,6.9978,1.0006,0.7502,1.05,0.0,0.0,354,356,pedestrian
354,358,lcv,pedestrian,ped_veh,agent_a_first,0.6292,2.2512,1.3385,0.7004,0.5995,0.55,0.41023,0.027513,354,358,pedestrian
354,359,lcv,pedestrian,ped_veh,agent_a_first,-0.1723,3.0517,1.9182,0.0,1.7199,,0.03127,0.002098,354,359,pedestrian
354,362,lcv,pedestrian,ped_veh,agent_b_first,4.1934,0.5003,0.2064,0.0,0.3785,,0.61881,0.041503,354,362,pedestrian
354,365,lcv,pedestrian,ped_veh,agent_b_first,2.238,0.1001,1.4798,0.2501,1.1823,,0.0,0.0,354,365,pedestrian
354,1435,lcv,pedestrian,ped_veh,agent_a_first,-7.9192,1.851,0.4753,0.05,1.4138,,0.05657,0.003794,354,1435,pedestrian
354,1586,lcv,pedestrian,ped_veh,agent_a_first,-1.4228,2.4013,4.4986,0.0,6.0028,,0.0,0.0,354,1586,pedestrian
354,1589,lcv,pedestrian,ped_veh,agent_a_first,-3.2957,1.5008,1.2764,1.2007,1.1913,1.65,0.13656,0.009159,354,1589,pedestrian
354,1594,lcv,pedestrian,ped_veh,agent_a_first,-5.7368,0.05,0.2862,0.3002,0.2315,0.95,0.10345,0.006938,354,1594,pedestrian
354,1603,lcv,pedestrian,ped_veh,agent_a_first,0.3058,0.1001,0.8836,0.4502,1.8096,,0.05447,0.003654,354,1603,pedestrian
356,368,pedestrian,lcv,ped_veh,agent_b_first,-0.4595,4.3024,8.1998,0.5503,2.7258,2.05,1e-05,1e-06,356,368,lcv
356,370,pedestrian,lcv,ped_veh,agent_b_first,-4.4628,2.6014,13.113,0.3002,3.6195,2.95,3e-05,2e-06,356,370,lcv
356,380,pedestrian,lcv,ped_veh,agent_a_first,-16.2615,0.0,4.6345,0.1001,1.0624,5.85,0.00073,4.9e-05,356,380,lcv
359,368,pedestrian,lcv,ped_veh,agent_b_first,0.7361,1.0506,0.8781,0.3502,0.943,1.05,0.2598,0.017424,359,368,lcv
359,370,pedestrian,lcv,ped_veh,agent_b_first,-0.6372,0.7504,0.9146,0.0,1.7723,1.45,0.11829,0.007933,359,370,lcv
367,368,pedestrian,lcv,ped_veh,agent_b_first,-3.6411,0.4502,6.6835,0.05,1.9025,0.95,0.30463,0.020431,367,368,lcv
367,370,pedestrian,lcv,ped_veh,agent_b_first,-0.7855,0.1001,7.5946,0.0,2.8533,1.5,0.03337,0.002238,367,370,lcv
368,1586,lcv,pedestrian,ped_veh,agent_a_first,5.2473,4.3024,16.1573,0.6504,3.3751,1.8,0.00026,1.7e-05,368,1586,pedestrian
368,1591,lcv,pedestrian,ped_veh,agent_a_first,2.7268,0.4502,1.4634,0.0,1.0189,0.9,0.04614,0.003094,368,1591,pedestrian
368,1603,lcv,pedestrian,ped_veh,agent_a_first,1.8243,2.9016,24.3659,0.7004,2.4013,2.45,0.0,0.0,368,1603,pedestrian
368,1608,lcv,pedestrian,ped_veh,agent_a_first,1.4405,2.2512,9.6302,0.5503,2.9897,2.25,0.0,0.0,368,1608,pedestrian
368,1627,lcv,pedestrian,ped_veh,agent_a_first,24.2625,0.6003,25.3333,0.3502,8.6949,,0.06523,0.004375,368,1627,pedestrian
370,376,lcv,pedestrian,ped_veh,agent_b_first,-1.1241,0.0,0.1026,0.0,0.4766,2.3,0.01497,0.001004,370,376,pedestrian
370,1586,lcv,pedestrian,ped_veh,agent_a_first,3.7045,2.5014,19.0852,0.4002,3.1502,2.45,0.00044,2.9e-05,370,1586,pedestrian
370,1608,lcv,pedestrian,ped_veh,agent_a_first,3.615,1.4008,7.9743,0.3002,3.6748,3.4,0.0,0.0,370,1608,pedestrian
370,1627,lcv,pedestrian,ped_veh,agent_a_first,-100.408,0.05,9.4821,0.0,9.6678,3.25,0.01262,0.000846,370,1627,pedestrian
380,381,lcv,pedestrian,ped_veh,agent_b_first,18.9049,0.0,4.0728,0.0,1.6131,5.15,0.0086,0.000577,380,381,pedestrian
380,1586,lcv,pedestrian,ped_veh,agent_a_first,3.6962,1.801,3.3741,0.05,2.0706,5.55,0.00575,0.000385,380,1586,pedestrian
380,1591,lcv,pedestrian,ped_veh,agent_a_first,3.2524,0.0,0.5765,0.1501,0.8806,,0.0,0.0,380,1591,pedestrian
380,1603,lcv,pedestrian,ped_veh,agent_a_first,2.6398,0.7504,5.9845,0.0,3.8132,,0.0,0.0,380,1603,pedestrian
380,1608,lcv,pedestrian,ped_veh,agent_b_first,20.2446,0.1501,0.4475,0.1501,2.0844,,0.00019,1.3e-05,380,1608,pedestrian
380,1624,lcv,pedestrian,ped_veh,agent_b_first,-2.1798,0.7004,2.5298,0.0,0.3163,0.2,0.3788,0.025406,380,1624,pedestrian
380,1627,lcv,pedestrian,ped_veh,agent_b_first,-1.4803,0.7504,2.2903,0.2001,3.0282,,0.27494,0.01844,380,1627,pedestrian
381,397,pedestrian,lcv,ped_veh,unresolved_conflict_zone,-0.8105,0.05,0.5482,0.0,1.0104,4.45,0.00047,3.2e-05,381,397,lcv
381,1714,pedestrian,motorcycle,ped_veh,agent_b_first,-23.1561,0.05,6.946,0.0,7.6209,,0.0,0.0,381,1714,motorcycle
393,399,lcv,pedestrian,ped_veh,agent_a_first,-0.4916,1.7009,0.1268,0.0,0.1933,0.05,0.91524,0.061383,393,399,pedestrian
393,401,lcv,pedestrian,ped_veh,agent_b_first,0.1307,0.9005,0.2044,0.0,0.2662,0.05,0.83088,0.055726,393,401,pedestrian
397,398,lcv,pedestrian,ped_veh,agent_a_first,0.8639,0.5003,0.6976,0.0,0.2995,,0.05673,0.003804,397,398,pedestrian
397,401,lcv,pedestrian,ped_veh,agent_a_first,1.9056,0.5503,1.4723,0.0,0.3183,,0.032,0.002146,397,401,pedestrian
397,404,lcv,pedestrian,ped_veh,unresolved_conflict_zone,-2.8027,0.1001,0.0688,0.2501,0.3417,,0.00104,7e-05,397,404,pedestrian
397,1612,lcv,pedestrian,ped_veh,agent_a_first,-16.8164,0.5003,1.4193,0.0,2.3488,1.0,0.00021,1.4e-05,397,1612,pedestrian
440,1859,pedestrian,car,ped_veh,unresolved_conflict_zone,-2.6192,0.3502,0.0731,0.0,1.0678,1.0,0.0,0.0,440,1859,car
482,487,pedestrian,lcv,ped_veh,agent_b_first,-0.9552,2.7015,2.3462,0.7004,0.9439,,0.19659,0.013185,482,487,lcv
482,492,pedestrian,lcv,ped_veh,agent_b_first,-1.4315,2.6515,1.2179,0.8004,1.1103,,0.13012,0.008727,482,492,lcv
