agent_a_id,agent_b_id,agent_a_class,agent_b_class,pair_type,outcome,NM,SDD,PEB_final,PET,TTC_min,TTC_poly_min,Max_CCI,Max_density_raw,ped_id,veh_id,veh_class,pattern
2,5,lcv,pedestrian,ped_veh,agent_a_first,-3.0466,1.6009,0.4643,0.5503,0.979,,0.0036,0.000241,2,5,pedestrian,Unclear Advantage
2,6,lcv,pedestrian,ped_veh,agent_b_first,-0.6599,0.05,1.512,0.8505,0.4823,1.35,0.02849,0.001911,2,6,pedestrian,Chaotic Negotiation
2,7,lcv,lcv,veh_veh,agent_a_first,-1.1969,3.602,0.206,0.8505,0.7241,1.7,0.03907,0.001535,2,7,lcv,Unclear Advantage
2,21,lcv,lcv,veh_veh,agent_a_first,-0.2092,0.05,0.3929,0.3002,0.4476,0.25,0.00013,5e-06,2,21,lcv,Chaotic Negotiation
2,2973,lcv,pedestrian,ped_veh,agent_a_first,1.7511,1.751,2.3413,0.2001,1.2837,,0.00153,0.000103,2,2973,pedestrian,Unclear Advantage
5,21,pedestrian,lcv,ped_veh,unresolved_conflict_zone,2.2114,1.5509,0.2234,0.05,1.2252,,0.00017,1.1e-05,5,21,lcv,Unknown
6,21,pedestrian,lcv,ped_veh,agent_b_first,1.9678,0.4502,0.3306,0.1001,0.8626,,0.01122,0.000753,6,21,lcv,Unclear Advantage
7,21,lcv,lcv,veh_veh,agent_b_first,-0.6204,2.3013,0.6351,0.0,0.7072,0.7,0.16546,0.006502,7,21,lcv,Unclear Advantage
21,2973,lcv,pedestrian,ped_veh,agent_a_first,-7.3204,0.6504,1.1644,0.0,1.4616,,0.00025,1.7e-05,21,2973,pedestrian,Gap-Driven Crossing
24,28,pedestrian,auto_rickshaw,ped_veh,agent_b_first,-2.2694,0.1001,1.3623,0.0,1.345,1.35,0.0,0.0,24,28,auto_rickshaw,Chaotic Negotiation
36,40,lcv,lcv,veh_veh,unresolved_conflict_zone,0.1383,0.0,0.0834,1.5008,0.2919,0.25,0.01217,0.000478,36,40,lcv,Chaotic Negotiation
36,41,lcv,pedestrian,ped_veh,agent_a_first,1.5298,2.9016,8.7522,1.5509,3.0214,1.8,0.0,0.0,36,41,pedestrian,Unclear Advantage
36,45,lcv,pedestrian,ped_veh,agent_a_first,-1.312,0.0,8.0933,0.05,1.7656,1.45,0.0,0.0,36,45,pedestrian,Chaotic Negotiation
36,48,lcv,pedestrian,ped_veh,agent_a_first,4.2236,3.4519,3.8566,1.5509,2.4388,1.75,1e-05,0.0,36,48,pedestrian,Unclear Advantage
36,1398,lcv,car,veh_veh,agent_a_first,0.963,0.9005,5.5793,0.9005,2.5127,2.85,0.0,0.0,36,1398,car,Unclear Advantage
36,1401,lcv,motorcycle,veh_veh,agent_a_first,2.1167,0.2501,0.1258,0.2501,0.3259,1.1,4e-05,2e-06,36,1401,motorcycle,Unclear Advantage
36,2968,lcv,pedestrian,ped_veh,agent_a_first,3.4265,2.2512,9.3088,1.4008,1.6307,1.25,0.00151,0.000102,36,2968,pedestrian,Unclear Advantage
36,3231,lcv,pedestrian,ped_veh,agent_a_first,7.6735,2.3013,5.0941,0.05,2.061,0.45,0.00212,0.000142,36,3231,pedestrian,Proactive Yielding
40,41,lcv,pedestrian,ped_veh,agent_a_first,-0.4896,3.0517,3.8142,1.4508,2.5726,0.9,0.0,0.0,40,41,pedestrian,Unclear Advantage
40,45,lcv,pedestrian,ped_veh,agent_a_first,-5.5442,1.1506,0.5754,0.4002,1.6271,0.95,1e-05,1e-06,40,45,pedestrian,Unclear Advantage
40,48,lcv,pedestrian,ped_veh,agent_a_first,-0.7873,2.8015,4.1958,0.7004,2.2495,,2e-05,1e-06,40,48,pedestrian,Unclear Advantage
40,1398,lcv,car,veh_veh,agent_a_first,2.5651,2.4513,13.9885,0.9505,5.0904,1.75,0.0,0.0,40,1398,car,Unclear Advantage
40,1401,lcv,motorcycle,veh_veh,agent_b_first,-2.5868,0.3502,0.0649,0.0,0.0958,0.05,0.99944,0.062748,40,1401,motorcycle,Unclear Advantage
40,2968,lcv,pedestrian,ped_veh,agent_a_first,1.5085,5.453,8.4129,1.5509,1.8474,0.8,0.0005,3.4e-05,40,2968,pedestrian,Unclear Advantage
40,3231,lcv,pedestrian,ped_veh,agent_a_first,7.6057,3.1017,1.6334,0.4502,2.4055,0.25,0.1053,0.007062,40,3231,pedestrian,Proactive Yielding
41,62,pedestrian,cyclist,ped_veh,agent_b_first,3.1656,1.3007,2.2901,0.6504,3.0251,,0.0,0.0,41,62,cyclist,Unclear Advantage
41,68,pedestrian,motorcycle,ped_veh,agent_b_first,-3.5813,2.7515,0.0276,0.3502,2.3622,,0.0,0.0,41,68,motorcycle,Unclear Advantage
41,78,pedestrian,lcv,ped_veh,agent_b_first,-1.0694,1.4008,1.4948,0.0,0.2277,,0.50174,0.033651,41,78,lcv,Unclear Advantage
41,79,pedestrian,cyclist,ped_veh,agent_b_first,-0.3194,0.5003,2.0097,0.2501,0.2186,0.05,0.41424,0.09056,41,79,cyclist,Unclear Advantage
41,2983,pedestrian,lcv,ped_veh,agent_b_first,-11.2718,0.8505,4.1501,0.0,1.9303,0.6,0.0,0.0,41,2983,lcv,Assertive Non-Yielding
45,1401,pedestrian,motorcycle,ped_veh,agent_b_first,-2.5415,0.4002,0.5466,0.2001,1.1661,1.15,0.0,0.0,45,1401,motorcycle,Unclear Advantage
48,62,pedestrian,cyclist,ped_veh,agent_b_first,-16.6324,1.3507,0.293,0.6504,1.9173,,0.0,0.0,48,62,cyclist,Assertive Non-Yielding
48,68,pedestrian,motorcycle,ped_veh,agent_b_first,-2.7394,1.801,3.5615,0.4002,1.6724,,0.0,0.0,48,68,motorcycle,Unclear Advantage
48,1401,pedestrian,motorcycle,ped_veh,agent_b_first,-30.0532,0.1501,11.2248,0.1501,1.5756,,0.0,0.0,48,1401,motorcycle,Contested Non-Yielding
61,62,pedestrian,cyclist,ped_veh,agent_a_first,7.1289,0.0,1.3011,0.7504,2.9634,,0.0,0.0,61,62,cyclist,Marginal Yield
61,68,pedestrian,motorcycle,ped_veh,agent_a_first,-0.7167,0.0,0.054,0.5503,2.2587,,0.0,0.0,61,68,motorcycle,Chaotic Negotiation
62,67,cyclist,pedestrian,ped_veh,agent_a_first,-1.1482,0.8004,0.9074,0.0,2.3231,0.75,0.0,0.0,62,67,pedestrian,Unclear Advantage
62,68,cyclist,motorcycle,cyc_veh,unresolved_conflict_zone,-0.5095,0.1001,0.1922,0.1501,0.1916,0.55,0.01504,0.002516,62,68,motorcycle,Chaotic Negotiation
62,2968,cyclist,pedestrian,ped_veh,agent_a_first,-7.6973,0.1001,1.1181,0.0,2.2178,,0.0,0.0,62,2968,pedestrian,Late Pedestrian Surge
65,1398,pedestrian,car,ped_veh,agent_b_first,-2.4226,0.2001,0.0207,0.05,0.6181,,0.00183,0.000177,65,1398,car,Unclear Advantage
67,68,pedestrian,motorcycle,ped_veh,agent_a_first,7.5513,0.0,0.1688,0.4502,2.6398,2.1,0.00161,0.000324,67,68,motorcycle,Marginal Yield
70,1398,pedestrian,car,ped_veh,agent_b_first,0.4162,0.3002,0.7119,0.0,0.6672,0.05,0.96488,0.093606,70,1398,car,Unclear Advantage
78,79,lcv,cyclist,cyc_veh,agent_a_first,2.108,0.0,0.0371,0.0,0.3114,0.45,0.51355,0.03276,78,79,cyclist,Agent A Priority — Marginal
78,1405,lcv,pedestrian,ped_veh,agent_a_first,2.9967,0.3502,6.2054,0.0,1.6226,,0.12175,0.008166,78,1405,pedestrian,Unclear Advantage
78,2993,lcv,pedestrian,ped_veh,agent_b_first,-1.4279,0.0,0.0719,0.1001,0.8394,1.85,0.00511,0.000342,78,2993,pedestrian,Chaotic Negotiation
79,1405,cyclist,pedestrian,ped_veh,agent_a_first,1.7248,0.5003,2.5101,0.0,0.1055,,0.40048,0.087552,79,1405,pedestrian,Unclear Advantage
79,1407,cyclist,cyclist,cyc_veh,agent_a_first,2.5476,0.3002,6.9036,0.0,2.015,1.05,0.0,0.0,79,1407,cyclist,Agent A Priority — Stable
79,2993,cyclist,pedestrian,ped_veh,agent_b_first,-1.1751,0.3502,0.5968,0.0,0.2977,4.1,0.00041,8.9e-05,79,2993,pedestrian,Unclear Advantage
97,101,car,pedestrian,ped_veh,agent_a_first,2.707,1.5008,0.95,0.0,2.1227,1.35,0.0,0.0,97,101,pedestrian,Unclear Advantage
97,117,car,truck,veh_veh,agent_a_first,87.2296,1.7009,50.4967,0.0,11.1013,0.7,0.09934,0.004145,97,117,truck,Agent A Priority — Stable
97,3001,car,truck,veh_veh,unresolved_conflict_zone,-0.5653,0.1001,0.3339,0.0,0.489,,0.03004,0.001253,97,3001,truck,Chaotic Negotiation
101,103,pedestrian,cyclist,ped_veh,agent_b_first,-0.0817,1.4508,2.8292,0.0,1.1455,2.65,0.0,0.0,101,103,cyclist,Unclear Advantage
101,122,pedestrian,truck,ped_veh,agent_b_first,-2.6825,3.0517,3.016,0.0,2.6959,0.75,0.00052,2.9e-05,101,122,truck,Unclear Advantage
101,145,pedestrian,truck,ped_veh,agent_a_first,1.8809,0.2501,1.1127,0.05,3.007,,0.00058,3.3e-05,101,145,truck,Unclear Advantage
101,1407,pedestrian,cyclist,ped_veh,agent_b_first,-0.9052,6.8037,65.901,2.6014,0.6716,2.3,0.00073,0.00016,101,1407,cyclist,Unclear Advantage
103,106,cyclist,pedestrian,ped_veh,agent_a_first,-2.6631,0.4002,4.2654,0.0,1.6286,,1e-05,3e-06,103,106,pedestrian,Unclear Advantage
103,1400,cyclist,pedestrian,ped_veh,agent_b_first,-1.0134,0.6003,1.3874,0.0,0.6441,,0.00022,4.9e-05,103,1400,pedestrian,Unclear Advantage
103,1407,cyclist,cyclist,cyc_veh,agent_b_first,1.5834,0.1001,0.5627,0.0,0.6943,0.4,0.30513,0.053959,103,1407,cyclist,Agent B Priority — Marginal
103,1417,cyclist,pedestrian,ped_veh,agent_a_first,3.0386,1.901,2.6985,0.2501,0.3913,0.8,0.0,0.0,103,1417,pedestrian,Unclear Advantage
106,1407,pedestrian,cyclist,ped_veh,agent_b_first,0.216,0.6003,1.5923,0.0,0.3569,2.2,0.18016,0.039385,106,1407,cyclist,Unclear Advantage
117,122,truck,truck,veh_veh,agent_b_first,-5.0332,3.1017,38.799,0.0,3.926,0.3,0.22296,0.007097,117,122,truck,Gap-Forced Merge
117,127,truck,bus,veh_veh,agent_b_first,-0.6252,2.4013,5.1236,0.0,4.5319,0.75,0.10064,0.003203,117,127,bus,Unclear Advantage
117,145,truck,truck,veh_veh,agent_b_first,-62.0172,0.1001,11.0235,0.0,9.585,0.05,0.20379,0.006487,117,145,truck,Contested Right-of-Way
117,1407,truck,cyclist,cyc_veh,agent_b_first,-16.8596,1.751,9.7216,0.0,8.5929,,0.00304,0.000163,117,1407,cyclist,Gap-Forced Merge
122,124,truck,truck,veh_veh,agent_b_first,-1.2845,0.3502,0.2656,0.0,0.5397,,0.08584,0.002732,122,124,truck,Unclear Advantage
122,127,truck,bus,veh_veh,agent_a_first,-0.3334,2.0011,0.1886,0.0,0.8524,,0.04267,0.001358,122,127,bus,Unclear Advantage
146,148,car,truck,veh_veh,unresolved_conflict_zone,-0.8321,0.3502,0.1794,0.6003,0.0231,,0.05383,0.002246,146,148,truck,Unclear Advantage
146,150,car,car,veh_veh,agent_b_first,1.2768,2.4013,1.2587,0.0,1.3641,0.6,0.00025,1.5e-05,146,150,car,Unclear Advantage
146,154,car,pedestrian,ped_veh,agent_a_first,-0.4351,2.3513,29.6024,0.0,4.0807,0.75,0.0,0.0,146,154,pedestrian,Unclear Advantage
146,155,car,cyclist,cyc_veh,unresolved_conflict_zone,-0.7142,0.0,0.0384,0.05,0.2915,0.2,0.11577,0.010388,146,155,cyclist,Chaotic Negotiation
146,158,car,pedestrian,ped_veh,agent_a_first,3.0542,1.0006,1.3237,0.0,1.0122,0.45,0.05287,0.005129,146,158,pedestrian,Unclear Advantage
148,154,truck,pedestrian,ped_veh,agent_a_first,3.9411,0.05,2.816,0.5003,2.4664,1.45,0.00148,8.2e-05,148,154,pedestrian,Chaotic Negotiation
148,158,truck,pedestrian,ped_veh,agent_a_first,-0.5302,3.0017,2.4336,1.851,1.1412,0.9,0.03368,0.00188,148,158,pedestrian,Unclear Advantage
148,161,truck,pedestrian,ped_veh,agent_a_first,2.2082,2.3013,1.1203,2.5014,1.5833,1.5,0.0,0.0,148,161,pedestrian,Unclear Advantage
148,171,truck,pedestrian,ped_veh,agent_b_first,-1.6206,0.0,1.1017,0.0,3.438,1.55,0.00186,0.000104,148,171,pedestrian,Chaotic Negotiation
148,183,truck,pedestrian,ped_veh,agent_a_first,-5.2873,1.6509,2.617,0.05,1.8314,,0.00139,7.7e-05,148,183,pedestrian,Unclear Advantage
148,187,truck,pedestrian,ped_veh,agent_a_first,-14.8627,0.8505,2.761,0.0,2.9055,,0.0,0.0,148,187,pedestrian,Gap-Driven Crossing
148,1456,truck,truck,veh_veh,unresolved_conflict_zone,-6.2981,0.0,0.5269,0.0,3.0387,0.6,0.21051,0.006701,148,1456,truck,Contested Right-of-Way
150,154,car,pedestrian,ped_veh,agent_a_first,-9.5283,1.4008,3.3873,0.0,4.5679,1.0,0.00022,2.1e-05,150,154,pedestrian,Gap-Driven Crossing
150,3007,car,car,veh_veh,agent_a_first,1.9363,0.3502,0.6241,0.0,0.8616,,0.0,0.0,150,3007,car,Unclear Advantage
154,1456,pedestrian,truck,ped_veh,unresolved_conflict_zone,5.7819,0.0,0.0493,0.0,0.8771,,0.16244,0.00907,154,1456,truck,Unknown
154,3007,pedestrian,car,ped_veh,agent_b_first,-7.1278,0.3502,47.9153,0.0,8.827,,0.0,0.0,154,3007,car,Assertive Non-Yielding
158,1456,pedestrian,truck,ped_veh,unresolved_conflict_zone,0.3972,0.0,0.1637,0.0,0.5201,,0.09507,0.005308,158,1456,truck,Unknown
161,193,pedestrian,lcv,ped_veh,agent_b_first,-0.58,0.6504,0.9325,0.2501,0.4607,0.4,0.24079,0.016149,161,193,lcv,Unclear Advantage
161,1456,pedestrian,truck,ped_veh,unresolved_conflict_zone,-5.1221,0.0,0.3319,0.0,1.6155,,0.0,0.0,161,1456,truck,Unknown
188,193,lcv,lcv,veh_veh,unresolved_conflict_zone,-1.1895,0.05,0.9418,0.0,0.6735,0.05,0.67864,0.026669,188,193,lcv,Chaotic Negotiation
191,193,pedestrian,lcv,ped_veh,unresolved_conflict_zone,0.6136,1.5509,0.6152,0.3002,0.5521,0.25,0.29709,0.019925,191,193,lcv,Unknown
192,193,lcv,lcv,veh_veh,agent_b_first,2.436,0.3502,0.693,0.0,0.9451,,0.34344,0.013497,192,193,lcv,Unclear Advantage
193,208,lcv,cyclist,cyc_veh,agent_b_first,2.9287,0.05,0.309,0.2501,0.3786,0.55,3e-05,2e-06,193,208,cyclist,Agent B Priority — Marginal
193,1429,lcv,pedestrian,ped_veh,agent_a_first,8.3316,1.751,5.2381,0.0,1.7487,0.45,0.00186,0.000125,193,1429,pedestrian,Proactive Yielding
193,1458,lcv,pedestrian,ped_veh,agent_a_first,-1.0811,3.702,12.2482,0.0,2.9793,0.4,0.09896,0.006637,193,1458,pedestrian,Unclear Advantage
193,3026,lcv,car,veh_veh,agent_a_first,1.205,0.7004,0.9816,0.0,0.4764,,0.11951,0.005696,193,3026,car,Unclear Advantage
208,1429,cyclist,pedestrian,ped_veh,agent_a_first,11.2187,2.4513,4.218,0.0,1.3584,2.4,0.0,0.0,208,1429,pedestrian,Proactive Yielding
208,1437,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,0.2634,0.0,0.1744,0.0,0.1015,0.05,0.7344,0.160553,208,1437,pedestrian,Unknown
208,1458,cyclist,pedestrian,ped_veh,agent_a_first,4.7542,2.5514,18.6259,0.0,1.5551,2.6,1e-05,2e-06,208,1458,pedestrian,Unclear Advantage
208,1470,cyclist,pedestrian,ped_veh,agent_b_first,1.7062,0.05,0.3921,0.3002,0.6088,0.7,0.0415,0.009073,208,1470,pedestrian,Chaotic Negotiation
208,1472,cyclist,pedestrian,ped_veh,agent_a_first,-13.9403,0.1001,2.0828,0.2001,0.9605,,0.0,0.0,208,1472,pedestrian,Late Pedestrian Surge
208,1475,cyclist,car,cyc_veh,unresolved_conflict_zone,3.5101,0.0,0.155,0.7004,0.7645,1.4,0.0,0.0,208,1475,car,Agent B Priority — Marginal
214,224,lcv,cyclist,cyc_veh,agent_b_first,-0.2605,1.9511,0.9541,0.0,1.1767,4.4,2e-05,1e-06,214,224,cyclist,Unclear Advantage
214,226,lcv,cyclist,cyc_veh,agent_b_first,-0.8716,1.2007,0.5145,0.0,0.8939,,0.00036,2.3e-05,214,226,cyclist,Unclear Advantage
214,231,lcv,pedestrian,ped_veh,agent_a_first,-39.8314,0.6003,4.466,0.0,5.2767,,1e-05,1e-06,214,231,pedestrian,Gap-Driven Crossing
214,1429,lcv,pedestrian,ped_veh,agent_a_first,-0.8039,3.0517,9.5995,0.0,2.3925,1.55,0.0,0.0,214,1429,pedestrian,Unclear Advantage
214,1438,lcv,pedestrian,ped_veh,agent_b_first,1.8807,0.6003,3.0157,0.0,1.5163,2.35,1e-05,1e-06,214,1438,pedestrian,Unclear Advantage
214,1458,lcv,pedestrian,ped_veh,agent_a_first,5.9281,2.9016,0.1316,0.0,1.7213,1.25,0.01378,0.000924,214,1458,pedestrian,Unclear Advantage
214,3247,lcv,pedestrian,ped_veh,agent_a_first,-17.6322,0.0,10.9129,0.1501,2.3255,,0.0,0.0,214,3247,pedestrian,Late Pedestrian Surge
224,1429,cyclist,pedestrian,ped_veh,agent_a_first,4.2978,2.2512,8.3932,0.0,2.3918,1.05,0.0,0.0,224,1429,pedestrian,Unclear Advantage
224,1431,cyclist,pedestrian,ped_veh,agent_a_first,-459.3137,0.05,15.9288,0.2501,16.3213,,0.0,0.0,224,1431,pedestrian,Late Pedestrian Surge
224,1458,cyclist,pedestrian,ped_veh,agent_a_first,0.2643,2.4013,0.9529,0.1501,1.1586,0.4,0.02675,0.005849,224,1458,pedestrian,Unclear Advantage
224,1486,cyclist,pedestrian,ped_veh,agent_a_first,1.0124,0.8004,1.1901,0.0,0.7365,,0.0,0.0,224,1486,pedestrian,Unclear Advantage
226,1429,cyclist,pedestrian,ped_veh,agent_a_first,10.1703,1.6009,140.8308,0.0,2.2316,2.2,0.0,0.0,226,1429,pedestrian,Proactive Yielding
226,1458,cyclist,pedestrian,ped_veh,agent_a_first,-0.6011,0.6003,0.0641,0.0,1.4252,1.25,0.0,0.0,226,1458,pedestrian,Unclear Advantage
234,237,cyclist,pedestrian,ped_veh,agent_a_first,0.3138,1.2507,4.5604,0.0,2.6287,,0.00998,0.002182,234,237,pedestrian,Unclear Advantage
234,1431,cyclist,pedestrian,ped_veh,agent_a_first,-18.7185,1.6009,8.7869,0.0,3.87,,0.0,0.0,234,1431,pedestrian,Gap-Driven Crossing
234,1458,cyclist,pedestrian,ped_veh,agent_a_first,0.4912,0.1001,0.3171,0.1001,0.6871,,0.00842,0.00184,234,1458,pedestrian,Chaotic Negotiation
234,1474,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,-20.3919,0.05,0.261,0.0,1.4705,0.6,0.0,0.0,234,1474,pedestrian,Unknown
234,1486,cyclist,pedestrian,ped_veh,agent_b_first,-2.3703,0.05,0.0298,0.3502,0.5731,0.7,0.0,0.0,234,1486,pedestrian,Chaotic Negotiation
234,1496,cyclist,pedestrian,ped_veh,agent_b_first,-3.4607,1.0006,0.5149,0.05,0.1658,0.25,0.28529,0.06237,234,1496,pedestrian,Unclear Advantage
234,3031,cyclist,pedestrian,ped_veh,agent_a_first,-16.7916,1.6009,8.4777,0.2501,4.1035,0.4,0.0,0.0,234,3031,pedestrian,Gap-Driven Crossing
241,1431,car,pedestrian,ped_veh,agent_a_first,21.7495,0.8004,28.3209,0.2501,4.7736,,0.00054,5.3e-05,241,1431,pedestrian,Proactive Yielding
241,3242,car,pedestrian,ped_veh,agent_a_first,6.2844,0.7504,9.8575,0.0,6.5329,2.45,0.00085,8.3e-05,241,3242,pedestrian,Unclear Advantage
251,259,lcv,lcv,veh_veh,agent_a_first,0.9142,0.6504,0.7503,0.0,0.2021,0.05,0.12272,0.004822,251,259,lcv,Unclear Advantage
259,1537,lcv,pedestrian,ped_veh,agent_a_first,2.3259,0.0,0.9659,0.0,0.8186,,0.02881,0.001932,259,1537,pedestrian,Chaotic Negotiation
259,1555,lcv,cyclist,cyc_veh,agent_a_first,0.4639,0.4002,0.3313,0.0,1.1163,0.6,0.001,6.4e-05,259,1555,cyclist,Unclear Advantage
259,1557,lcv,cyclist,cyc_veh,agent_a_first,0.6549,0.0,0.0491,0.0,0.9364,0.55,0.00016,1e-05,259,1557,cyclist,Chaotic Negotiation
277,287,cyclist,cyclist,cyc_veh,agent_b_first,1.9555,0.8505,0.272,0.2001,0.8497,,0.0,0.0,277,287,cyclist,Agent B Priority — Stable
277,1434,cyclist,pedestrian,ped_veh,agent_a_first,0.1609,1.851,4.7063,2.2012,0.2747,0.4,0.31455,0.068765,277,1434,pedestrian,Unclear Advantage
277,1542,cyclist,motorcycle,cyc_veh,agent_b_first,0.5717,1.1006,1.2565,0.0,1.5907,1.8,0.0,0.0,277,1542,motorcycle,Unclear Advantage
277,1555,cyclist,cyclist,cyc_veh,agent_b_first,-1.3422,0.3002,0.8683,0.0,1.1154,,0.0,0.0,277,1555,cyclist,Unclear Advantage
277,1557,cyclist,cyclist,cyc_veh,agent_b_first,2.9261,0.1001,1.2645,0.9505,0.8687,1.3,0.0,0.0,277,1557,cyclist,Agent B Priority — Marginal
287,1505,cyclist,pedestrian,ped_veh,agent_a_first,-29.1807,0.1001,4.4578,0.0,4.1285,0.6,0.0,0.0,287,1505,pedestrian,Late Pedestrian Surge
287,1555,cyclist,cyclist,cyc_veh,unresolved_conflict_zone,1.8371,0.3002,0.0675,0.0,0.3281,,0.0,0.0,287,1555,cyclist,Agent B Priority — Stable
287,1557,cyclist,cyclist,cyc_veh,unresolved_conflict_zone,1.6112,0.0,0.1103,0.0,0.5115,,0.00011,2e-05,287,1557,cyclist,Agent B Priority — Marginal
287,1565,cyclist,cyclist,cyc_veh,agent_a_first,0.1309,0.8505,0.4407,0.0,1.045,,0.0,0.0,287,1565,cyclist,Unclear Advantage
287,3266,cyclist,pedestrian,ped_veh,agent_a_first,-10.7583,0.7504,2.8202,0.0,3.8888,0.4,0.00813,0.001778,287,3266,pedestrian,Gap-Driven Crossing
295,304,lcv,pedestrian,ped_veh,agent_a_first,2.6492,0.6003,1.5694,0.4002,1.1612,,0.0,0.0,295,304,pedestrian,Unclear Advantage
295,1434,lcv,pedestrian,ped_veh,agent_a_first,-2.9947,3.0017,0.196,0.7504,1.6126,,0.10582,0.007097,295,1434,pedestrian,Unclear Advantage
338,340,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,0.8867,0.0,0.1044,0.1501,0.3518,0.35,0.08628,0.018863,338,340,pedestrian,Unknown
338,349,cyclist,pedestrian,ped_veh,agent_b_first,-0.6954,1.0506,0.0773,0.0,0.141,0.05,0.78217,0.170995,338,349,pedestrian,Unclear Advantage
338,354,cyclist,lcv,cyc_veh,agent_b_first,0.9839,3.9522,3.1974,0.0,0.5576,0.9,0.20692,0.013199,338,354,lcv,Unclear Advantage
338,356,cyclist,pedestrian,ped_veh,agent_a_first,4.9963,2.9516,2.3766,0.7504,1.3751,0.45,0.00054,0.000117,338,356,pedestrian,Unclear Advantage
338,362,cyclist,pedestrian,ped_veh,agent_b_first,0.0829,0.2501,0.8966,0.0,1.0223,0.85,0.00115,0.000252,338,362,pedestrian,Unclear Advantage
338,364,cyclist,cyclist,cyc_veh,agent_b_first,-1.4513,1.2007,6.688,0.0,0.9892,,0.0,0.0,338,364,cyclist,Unclear Advantage
338,365,cyclist,cyclist,cyc_veh,agent_b_first,-1.4244,0.2001,1.3642,0.0,0.8241,,1e-05,2e-06,338,365,cyclist,Chaotic Negotiation
338,367,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,0.4927,0.8004,0.1182,0.0,0.7847,0.85,0.00716,0.001566,338,367,pedestrian,Unknown
338,370,cyclist,lcv,cyc_veh,unresolved_conflict_zone,-0.5423,0.3002,0.6572,0.05,1.2882,0.5,0.38782,0.02474,338,370,lcv,Unclear Advantage
338,1586,cyclist,pedestrian,ped_veh,agent_a_first,-0.0098,2.9516,0.6748,0.0,1.5374,1.4,0.01048,0.002292,338,1586,pedestrian,Unclear Advantage
338,1594,cyclist,pedestrian,ped_veh,agent_b_first,-0.7012,0.3002,1.8606,0.4502,1.2961,,0.0,0.0,338,1594,pedestrian,Unclear Advantage
338,1603,cyclist,pedestrian,ped_veh,agent_a_first,0.2061,0.2001,23.7719,0.3502,0.6532,0.35,0.0,0.0,338,1603,pedestrian,Unclear Advantage
338,1608,cyclist,pedestrian,ped_veh,agent_a_first,-1.6128,0.0,2.2805,0.5003,0.9648,2.15,0.0,0.0,338,1608,pedestrian,Chaotic Negotiation
338,3066,cyclist,pedestrian,ped_veh,agent_b_first,-0.0903,0.8004,5.138,1.3007,1.0703,,0.0,0.0,338,3066,pedestrian,Unclear Advantage
338,3245,cyclist,pedestrian,ped_veh,agent_b_first,-4.816,0.0,0.9483,0.3502,1.1025,,0.0,0.0,338,3245,pedestrian,Chaotic Negotiation
345,348,pedestrian,motorcycle,ped_veh,agent_b_first,-8.1963,0.05,0.7696,0.0,2.2139,0.65,0.00046,9.4e-05,345,348,motorcycle,Contested Non-Yielding
348,350,motorcycle,pedestrian,ped_veh,agent_a_first,-2.7969,0.5003,1.1841,0.0,1.3039,,0.0,0.0,348,350,pedestrian,Unclear Advantage
348,1434,motorcycle,pedestrian,ped_veh,agent_a_first,9.2088,0.9005,5.0783,0.05,0.965,0.9,0.0,0.0,348,1434,pedestrian,Proactive Yielding
354,356,lcv,pedestrian,ped_veh,agent_a_first,-2.3524,2.5014,4.4629,1.0006,0.4626,0.75,0.0,0.0,354,356,pedestrian,Unclear Advantage
354,359,lcv,pedestrian,ped_veh,agent_a_first,0.3471,0.3502,0.2387,0.0,0.6211,,0.02091,0.001402,354,359,pedestrian,Unclear Advantage
354,362,lcv,pedestrian,ped_veh,unresolved_conflict_zone,0.9635,0.4502,0.0177,0.1001,0.3144,,0.47507,0.031862,354,362,pedestrian,Unknown
354,365,lcv,cyclist,cyc_veh,agent_b_first,-2.309,0.1501,2.6239,0.2501,1.2482,,0.0,0.0,354,365,cyclist,Contested Right-of-Way
354,1586,lcv,pedestrian,ped_veh,agent_a_first,-3.7975,2.4013,2.5311,0.0,2.3336,1.0,0.0,0.0,354,1586,pedestrian,Unclear Advantage
354,1589,lcv,pedestrian,ped_veh,agent_a_first,6.4593,2.0511,9.089,1.2007,0.7951,0.5,0.13192,0.008848,354,1589,pedestrian,Unclear Advantage
354,1594,lcv,pedestrian,ped_veh,agent_b_first,-7.3687,0.2501,0.6816,0.3502,0.9714,0.5,0.09568,0.006417,354,1594,pedestrian,Assertive Non-Yielding
354,1603,lcv,pedestrian,ped_veh,agent_a_first,-0.0316,0.1001,2.2833,0.4502,0.3954,0.5,0.06778,0.004546,354,1603,pedestrian,Chaotic Negotiation
354,3066,lcv,pedestrian,ped_veh,agent_a_first,1.1978,0.3002,2.128,0.4002,0.743,0.4,0.18413,0.012349,354,3066,pedestrian,Unclear Advantage
356,364,pedestrian,cyclist,ped_veh,agent_b_first,0.1725,3.2518,2.4902,0.0,1.7429,,0.0,0.0,356,364,cyclist,Unclear Advantage
356,365,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,-0.7329,0.7504,0.0046,0.0,0.0885,0.05,0.8782,0.191988,356,365,cyclist,Unknown
