agent_a_id,agent_b_id,agent_a_class,agent_b_class,pair_type,outcome,NM,SDD,PEB_final,PET,TTC_min,TTC_poly_min,Max_CCI,Max_density_raw,ped_id,veh_id,veh_class
1,4,lcv,pedestrian,ped_veh,agent_b_first,-2.9572,0.05,0.3067,0.7004,0.7987,,0.00366,0.000245,1,4,pedestrian
1,5,lcv,pedestrian,ped_veh,agent_b_first,1.0735,0.0,1.1297,0.9005,0.4096,0.95,0.03265,0.00219,1,5,pedestrian
1,6,lcv,lcv,veh_veh,agent_a_first,-5.4665,3.602,0.3439,0.9505,0.7807,1.7,0.03857,0.001516,1,6,lcv
1,19,lcv,lcv,veh_veh,agent_a_first,0.0326,0.9505,0.5865,0.3002,0.4247,0.3,0.00012,5e-06,1,19,lcv
1,1657,lcv,pedestrian,ped_veh,agent_a_first,3.0754,1.751,2.441,0.2001,1.0868,,0.00151,0.000101,1,1657,pedestrian
4,19,pedestrian,lcv,ped_veh,unresolved_conflict_zone,0.9934,1.1006,0.5123,0.1501,1.1024,,0.00024,1.6e-05,4,19,lcv
6,19,lcv,lcv,veh_veh,agent_b_first,0.4203,1.3007,0.1189,0.0,0.8572,0.8,0.15911,0.006253,6,19,lcv
19,1657,lcv,pedestrian,ped_veh,agent_a_first,-13.9773,0.7504,0.8821,0.0,1.1993,,0.00022,1.5e-05,19,1657,pedestrian
31,37,lcv,pedestrian,ped_veh,agent_a_first,24.3922,0.7504,4.4711,0.0,2.1621,0.55,0.0,0.0,31,37,pedestrian
31,1652,lcv,pedestrian,ped_veh,agent_a_first,7.8374,0.7004,4.7914,0.0,2.2665,0.5,0.00012,8e-06,31,1652,pedestrian
32,33,motorcycle,car,veh_veh,agent_a_first,2.0999,0.8505,4.143,0.9005,2.4691,2.2,0.0,0.0,32,33,car
32,36,motorcycle,motorcycle,veh_veh,agent_a_first,0.4837,0.0,3.3095,1.5008,0.3364,4.35,0.0,0.0,32,36,motorcycle
32,37,motorcycle,pedestrian,ped_veh,agent_a_first,0.1889,2.9016,16.1504,1.5509,2.8043,1.65,0.0,0.0,32,37,pedestrian
32,41,motorcycle,pedestrian,ped_veh,agent_a_first,-0.3026,0.0,4.7544,0.05,1.7098,1.45,0.0,0.0,32,41,pedestrian
32,44,motorcycle,pedestrian,ped_veh,agent_a_first,0.4826,2.2012,2.9461,1.5509,2.133,1.85,0.0,0.0,32,44,pedestrian
32,1296,motorcycle,motorcycle,veh_veh,agent_a_first,3.3722,0.2501,1.0816,0.2501,0.3515,1.2,0.0,0.0,32,1296,motorcycle
32,1652,motorcycle,pedestrian,ped_veh,agent_a_first,3.3868,3.5019,9.4373,1.4008,1.5128,1.4,0.0,0.0,32,1652,pedestrian
32,1977,motorcycle,pedestrian,ped_veh,agent_a_first,3.2933,1.1506,7.534,0.05,1.916,0.5,0.0,0.0,32,1977,pedestrian
33,36,car,motorcycle,veh_veh,agent_b_first,-7.5199,2.3013,4.9281,0.9505,4.9412,,0.0,0.0,33,36,motorcycle
33,62,car,pedestrian,ped_veh,agent_a_first,3.0978,0.2001,0.5575,0.05,0.4759,,0.00185,0.00018,33,62,pedestrian
33,67,car,pedestrian,ped_veh,unresolved_conflict_zone,-0.3411,0.3002,0.2395,0.0,0.368,0.05,0.96023,0.093155,33,67,pedestrian
33,1654,car,pedestrian,ped_veh,agent_a_first,0.5234,0.05,0.0486,0.4002,0.3537,0.4,0.04185,0.00406,33,1654,pedestrian
33,1661,car,pedestrian,ped_veh,unresolved_conflict_zone,-0.9953,1.7009,0.0797,0.0,0.7824,0.05,0.6376,0.061856,33,1661,pedestrian
33,1674,car,pedestrian,ped_veh,unresolved_conflict_zone,0.094,0.05,0.0381,0.3002,0.4507,0.5,0.03511,0.003406,33,1674,pedestrian
36,37,motorcycle,pedestrian,ped_veh,agent_a_first,2.4929,3.2518,6.3108,1.4508,2.515,1.15,0.0,0.0,36,37,pedestrian
36,41,motorcycle,pedestrian,ped_veh,agent_a_first,-2.2885,1.1506,0.4336,0.4002,1.5654,1.05,0.0,0.0,36,41,pedestrian
36,44,motorcycle,pedestrian,ped_veh,agent_a_first,0.3498,2.9016,3.0953,0.7004,2.0908,,0.0,0.0,36,44,pedestrian
36,1296,motorcycle,motorcycle,veh_veh,unresolved_conflict_zone,-1.548,0.3502,0.1225,0.0,0.0699,0.05,0.99973,0.159111,36,1296,motorcycle
36,1652,motorcycle,pedestrian,ped_veh,agent_a_first,0.978,5.453,13.1638,1.5509,1.6317,0.95,0.0,0.0,36,1652,pedestrian
36,1977,motorcycle,pedestrian,ped_veh,agent_a_first,11.1643,0.0,1.5339,0.4502,2.2081,0.3,0.006,0.001208,36,1977,pedestrian
37,59,pedestrian,cyclist,ped_veh,agent_b_first,-0.8545,1.3007,3.2694,0.6504,2.1766,,0.0,0.0,37,59,cyclist
37,65,pedestrian,motorcycle,ped_veh,agent_b_first,-0.735,2.7515,0.2686,0.3502,1.914,,0.0,0.0,37,65,motorcycle
37,75,pedestrian,lcv,ped_veh,agent_b_first,2.9582,0.1501,1.5501,0.0,0.2148,,0.49086,0.032921,37,75,lcv
41,1296,pedestrian,motorcycle,ped_veh,agent_b_first,-14.3411,0.3502,0.569,0.2001,1.1967,,0.0,0.0,41,1296,motorcycle
44,59,pedestrian,cyclist,ped_veh,agent_b_first,-16.5191,0.9505,4.7538,0.6504,2.1525,,0.0,0.0,44,59,cyclist
44,65,pedestrian,motorcycle,ped_veh,agent_b_first,-0.3953,1.0506,4.1164,0.4002,1.4279,,0.0,0.0,44,65,motorcycle
44,1296,pedestrian,motorcycle,ped_veh,agent_b_first,10.5746,0.2001,6.2214,0.1501,4.6526,1.05,0.0,0.0,44,1296,motorcycle
58,59,pedestrian,cyclist,ped_veh,agent_b_first,8.4912,1.1506,4.6241,0.7504,2.6715,,0.0,0.0,58,59,cyclist
58,65,pedestrian,motorcycle,ped_veh,unresolved_conflict_zone,12.4077,0.0,0.0374,0.5503,2.5748,,0.0,0.0,58,65,motorcycle
59,64,cyclist,pedestrian,ped_veh,agent_a_first,-2.7169,1.2507,1.0216,0.0,2.1898,,0.0,0.0,59,64,pedestrian
59,65,cyclist,motorcycle,cyc_veh,unresolved_conflict_zone,-0.5159,0.1001,0.2364,0.1501,0.188,0.5,0.0186,0.003113,59,65,motorcycle
64,65,pedestrian,motorcycle,ped_veh,agent_b_first,3.208,1.4008,0.105,0.4502,2.1761,2.2,0.00161,0.000325,64,65,motorcycle
75,1299,lcv,pedestrian,ped_veh,agent_a_first,-3.1459,2.1012,5.1056,0.0,1.2627,,0.11836,0.007938,75,1299,pedestrian
75,1677,lcv,pedestrian,ped_veh,agent_b_first,-0.8467,0.05,0.1329,0.1001,0.8648,,0.00519,0.000348,75,1677,pedestrian
93,97,car,pedestrian,ped_veh,agent_a_first,0.3196,1.5509,2.4549,0.0,2.0304,1.25,0.0,0.0,93,97,pedestrian
93,110,car,truck,veh_veh,agent_a_first,-21.4615,1.7009,19.0961,0.0,10.214,0.6,0.09908,0.004134,93,110,truck
93,111,car,truck,veh_veh,unresolved_conflict_zone,-0.4719,0.1501,0.3101,0.05,0.4657,,0.00373,0.000155,93,111,truck
97,99,pedestrian,cyclist,ped_veh,agent_b_first,-1.6405,1.4008,1.2678,0.05,1.0357,,0.0,0.0,97,99,cyclist
97,116,pedestrian,car,ped_veh,agent_b_first,-2.9949,2.9516,5.4004,0.0,2.7474,0.7,0.0,0.0,97,116,car
97,139,pedestrian,truck,ped_veh,agent_a_first,-2.1758,0.1501,1.1134,0.1001,3.0086,,0.00058,3.3e-05,97,139,truck
99,102,cyclist,pedestrian,ped_veh,agent_a_first,-6.5823,0.1001,0.2787,0.0,1.4481,,1e-05,2e-06,99,102,pedestrian
99,1295,cyclist,pedestrian,ped_veh,agent_b_first,-0.6393,0.5503,0.8246,0.0,0.6351,,0.0003,6.5e-05,99,1295,pedestrian
99,1299,cyclist,pedestrian,ped_veh,agent_b_first,1.3269,0.1501,0.6875,0.0,0.4827,0.45,0.17887,0.039104,99,1299,pedestrian
99,1300,cyclist,pedestrian,ped_veh,agent_a_first,11.0033,0.1001,3.9804,0.2501,0.3517,0.65,0.0,0.0,99,1300,pedestrian
110,116,truck,car,veh_veh,agent_b_first,-2.635,2.3513,6.0272,0.0,3.6467,0.3,0.13967,0.005827,110,116,car
110,121,truck,truck,veh_veh,agent_b_first,-1.127,2.3013,4.496,0.0,4.7804,0.85,0.10071,0.003206,110,121,truck
110,1299,truck,pedestrian,ped_veh,agent_b_first,-2.8091,1.751,9.0956,0.0,6.2527,,0.00311,0.000173,110,1299,pedestrian
116,121,car,truck,veh_veh,agent_a_first,-2.5707,0.6504,0.0979,0.0,1.0578,,0.00605,0.000252,116,121,truck
141,142,truck,car,veh_veh,unresolved_conflict_zone,0.1585,0.05,0.5392,0.3502,0.2896,,0.053,0.002211,141,142,car
141,148,truck,pedestrian,ped_veh,agent_a_first,2.9263,0.05,3.0299,0.5003,2.3749,1.25,0.0015,8.4e-05,141,148,pedestrian
141,152,truck,pedestrian,ped_veh,agent_a_first,0.2821,0.6003,2.3211,1.851,0.9707,0.95,0.03369,0.001881,141,152,pedestrian
141,155,truck,pedestrian,ped_veh,agent_a_first,1.3882,1.0006,3.0777,2.5514,1.3672,1.3,0.0,0.0,141,155,pedestrian
141,162,truck,pedestrian,ped_veh,agent_b_first,-0.4279,0.3502,1.2082,0.05,2.8086,1.45,0.00185,0.000103,141,162,pedestrian
141,167,truck,truck,veh_veh,agent_a_first,-0.4196,0.05,2.9826,0.0,1.5339,0.55,0.21047,0.006699,141,167,truck
141,173,truck,pedestrian,ped_veh,agent_a_first,-4.3272,1.2507,2.7508,0.05,1.6931,,0.0014,7.8e-05,141,173,pedestrian
142,144,car,car,veh_veh,agent_b_first,1.7285,2.4013,1.3207,0.0,1.2671,0.6,0.00019,1.2e-05,142,144,car
142,148,car,pedestrian,ped_veh,agent_a_first,5.489,0.1001,56.7557,0.0,3.5977,0.9,0.0,0.0,142,148,pedestrian
142,149,car,cyclist,cyc_veh,unresolved_conflict_zone,-0.5589,0.0,0.0219,0.05,0.2833,0.2,0.11779,0.010569,142,149,cyclist
142,152,car,pedestrian,ped_veh,agent_a_first,0.3808,0.4002,1.8406,0.0,1.0209,0.75,0.05433,0.005271,142,152,pedestrian
144,1691,car,truck,veh_veh,agent_a_first,1.4761,0.3502,0.5598,0.0,0.7402,,0.0,0.0,144,1691,truck
148,167,pedestrian,truck,ped_veh,unresolved_conflict_zone,1.4666,0.0,0.7594,0.0,0.0233,0.35,0.25724,0.014363,148,167,truck
148,1691,pedestrian,truck,ped_veh,agent_b_first,34.6361,0.4002,18.4929,0.0,10.5909,,0.0,0.0,148,1691,truck
152,167,pedestrian,truck,ped_veh,agent_b_first,-0.6161,0.6504,0.2902,0.0,0.2934,0.75,0.20591,0.011497,152,167,truck
155,167,pedestrian,truck,ped_veh,agent_b_first,6.0632,0.1001,1.0569,0.1501,1.4917,,0.0,0.0,155,167,truck
155,183,pedestrian,lcv,ped_veh,agent_b_first,0.8019,0.5503,0.504,0.3502,0.426,1.05,0.24916,0.016711,155,183,lcv
181,183,pedestrian,lcv,ped_veh,agent_b_first,0.0015,0.0,3.1825,0.3502,0.6142,0.2,0.31021,0.020806,181,183,lcv
183,187,lcv,pedestrian,ped_veh,unresolved_conflict_zone,-4.1439,0.6003,0.0289,0.0,0.5338,,0.51669,0.034653,183,187,pedestrian
183,192,lcv,car,veh_veh,agent_b_first,2.7362,0.8004,0.5212,0.0,0.6176,,0.07184,0.003424,183,192,car
183,198,lcv,cyclist,cyc_veh,agent_b_first,2.4696,0.05,1.0472,0.2501,0.5694,0.65,3e-05,2e-06,183,198,cyclist
183,1308,lcv,pedestrian,ped_veh,agent_a_first,2.9867,1.7009,4.0863,0.0,1.7103,0.55,0.00176,0.000118,183,1308,pedestrian
183,1322,lcv,pedestrian,ped_veh,agent_a_first,-2.8195,3.702,4.5195,0.0,2.6732,0.5,0.09759,0.006545,183,1322,pedestrian
193,198,car,cyclist,cyc_veh,agent_b_first,-0.0635,0.5503,19.2183,0.7004,0.7606,1.6,0.0,0.0,193,198,cyclist
193,1311,car,pedestrian,ped_veh,agent_b_first,6.6274,0.05,2.4907,0.3002,1.7542,,0.0,0.0,193,1311,pedestrian
193,1701,car,pedestrian,ped_veh,agent_a_first,-0.567,3.4519,2.1373,0.0,3.0362,0.55,0.00046,4.5e-05,193,1701,pedestrian
193,1707,car,pedestrian,ped_veh,agent_a_first,5.7019,0.05,2.3167,0.0,2.0382,1.4,0.0,0.0,193,1707,pedestrian
198,1308,cyclist,pedestrian,ped_veh,agent_a_first,-10.245,2.4013,6.6828,0.0,1.8092,2.15,0.0,0.0,198,1308,pedestrian
198,1322,cyclist,pedestrian,ped_veh,agent_a_first,-0.0159,0.1001,9.8381,0.0,2.5002,1.9,1e-05,1e-06,198,1322,pedestrian
198,1325,cyclist,pedestrian,ped_veh,agent_b_first,-7.4708,0.05,0.3869,0.2501,0.5597,0.6,0.03959,0.008656,198,1325,pedestrian
198,1327,cyclist,pedestrian,ped_veh,agent_a_first,-8.6062,0.05,1.4941,0.2001,0.9899,0.55,0.0,0.0,198,1327,pedestrian
204,214,lcv,lcv,veh_veh,unresolved_conflict_zone,-0.2509,1.9511,0.0551,0.0,0.9683,3.1,0.00181,7.1e-05,204,214,lcv
204,1308,lcv,pedestrian,ped_veh,agent_a_first,-4.5971,0.05,9.6732,0.0,2.3461,1.45,0.0,0.0,204,1308,pedestrian
204,1312,lcv,pedestrian,ped_veh,agent_b_first,-0.8134,0.6003,3.5689,0.0,1.7459,1.95,2e-05,1e-06,204,1312,pedestrian
204,1322,lcv,pedestrian,ped_veh,agent_a_first,0.3245,2.7015,4.1666,0.0,1.5423,1.15,0.01343,0.0009,204,1322,pedestrian
214,1308,lcv,pedestrian,ped_veh,agent_a_first,2.9956,1.4008,5.8887,0.4002,2.3309,0.8,2e-05,1e-06,214,1308,pedestrian
214,1322,lcv,pedestrian,ped_veh,agent_a_first,-0.007,1.3507,0.6826,0.1501,1.0425,0.35,0.24207,0.016236,214,1322,pedestrian
214,1327,lcv,pedestrian,ped_veh,agent_a_first,0.3891,0.5003,5.6984,0.0,2.9016,1.65,5e-05,3e-06,214,1327,pedestrian
223,226,cyclist,pedestrian,ped_veh,agent_a_first,0.0153,1.2507,4.3472,0.05,2.5526,,0.01002,0.00219,223,226,pedestrian
223,1308,cyclist,pedestrian,ped_veh,agent_a_first,-2.6845,2.8015,6.3218,0.0,3.5102,,0.0,0.0,223,1308,pedestrian
223,1322,cyclist,pedestrian,ped_veh,agent_a_first,0.3465,0.05,0.2646,0.1501,0.5953,,0.00868,0.001898,223,1322,pedestrian
223,1714,cyclist,pedestrian,ped_veh,agent_a_first,-21.0024,2.8015,6.0232,0.2501,2.7308,0.4,0.0,0.0,223,1714,pedestrian
223,1717,cyclist,pedestrian,ped_veh,agent_a_first,-24.8084,2.9016,53.3708,0.0,2.9131,,0.0,0.0,223,1717,pedestrian
230,1308,truck,pedestrian,ped_veh,agent_a_first,6.6774,0.7004,9.4382,0.2501,4.0882,,0.01284,0.000717,230,1308,pedestrian
230,1979,truck,pedestrian,ped_veh,agent_a_first,-1.754,2.2012,4.6682,0.0,4.5409,1.0,0.02493,0.001392,230,1979,pedestrian
239,247,lcv,lcv,veh_veh,agent_a_first,0.5402,0.9505,0.37,0.0,0.1983,0.05,0.12586,0.004946,239,247,lcv
247,249,lcv,pedestrian,ped_veh,agent_b_first,-2.1536,0.1001,0.2616,0.0,0.6025,,0.00016,1.1e-05,247,249,pedestrian
247,250,lcv,lcv,veh_veh,agent_b_first,1.0324,2.1512,0.8231,0.0,1.1055,1.4,0.0095,0.000374,247,250,lcv
247,257,lcv,cyclist,cyc_veh,unresolved_conflict_zone,2.1539,0.0,0.0783,0.0,0.9049,0.65,0.00019,1.2e-05,247,257,cyclist
247,1369,lcv,cyclist,cyc_veh,agent_a_first,0.8485,1.851,0.4069,0.0,1.1171,0.65,0.00103,6.6e-05,247,1369,cyclist
250,257,lcv,cyclist,cyc_veh,agent_a_first,-1.9596,0.1501,0.9872,0.05,0.4548,0.55,0.0,0.0,250,257,cyclist
250,1367,lcv,motorcycle,veh_veh,unresolved_conflict_zone,-0.627,0.0,0.0978,0.0,0.6759,0.85,0.02821,0.001771,250,1367,motorcycle
250,1988,lcv,pedestrian,ped_veh,agent_a_first,0.4059,0.0,1.3495,0.0,1.7779,,0.0,0.0,250,1988,pedestrian
257,261,cyclist,cyclist,cyc_veh,agent_a_first,-0.0994,3.3018,2.7005,0.3502,0.6196,0.85,0.0,0.0,257,261,cyclist
257,262,cyclist,cyclist,cyc_veh,agent_a_first,-2.0932,1.0006,0.4657,1.3507,0.6825,1.05,0.0,0.0,257,262,cyclist
257,271,cyclist,cyclist,cyc_veh,agent_b_first,-0.8273,0.0,0.252,0.0,0.5164,,0.0001,1.7e-05,257,271,cyclist
257,1362,cyclist,motorcycle,cyc_veh,unresolved_conflict_zone,0.852,1.1006,0.069,0.0,0.1906,0.05,0.49996,0.083643,257,1362,motorcycle
257,1367,cyclist,motorcycle,cyc_veh,agent_b_first,-1.3887,0.7504,1.5671,0.0,1.2805,1.05,0.0,0.0,257,1367,motorcycle
257,1980,cyclist,pedestrian,ped_veh,agent_a_first,-1.0335,0.1001,5.6464,0.3502,0.7282,1.3,3e-05,7e-06,257,1980,pedestrian
261,271,cyclist,cyclist,cyc_veh,agent_b_first,0.0781,1.2007,0.4513,0.0,0.9319,,0.0,0.0,261,271,cyclist
261,1362,cyclist,motorcycle,cyc_veh,agent_b_first,-1.8039,0.6504,3.6069,0.0,2.2777,1.0,0.0,0.0,261,1362,motorcycle
261,1369,cyclist,cyclist,cyc_veh,agent_b_first,-4.5281,1.0506,5.3698,0.9005,0.6008,4.3,0.0,0.0,261,1369,cyclist
261,1980,cyclist,pedestrian,ped_veh,agent_a_first,-0.2669,5.403,2.2288,1.801,0.3503,0.55,0.00806,0.001761,261,1980,pedestrian
262,271,cyclist,cyclist,cyc_veh,agent_b_first,0.8485,0.8505,0.3505,0.2001,0.8318,,0.0,0.0,262,271,cyclist
262,1362,cyclist,motorcycle,cyc_veh,agent_b_first,-1.7179,1.1006,1.5443,0.0,1.3115,1.45,0.0,0.0,262,1362,motorcycle
262,1369,cyclist,cyclist,cyc_veh,agent_b_first,0.1814,0.3502,0.9242,0.0,0.9434,2.25,0.0,0.0,262,1369,cyclist
262,1980,cyclist,pedestrian,ped_veh,agent_a_first,-0.3598,0.6003,8.3165,2.3013,0.246,0.35,0.29296,0.064046,262,1980,pedestrian
265,1351,pedestrian,truck,ped_veh,agent_a_first,6.1302,0.4002,0.1536,0.0,2.4291,,0.54248,0.030289,265,1351,truck
271,1348,cyclist,pedestrian,ped_veh,agent_a_first,-5.8883,1.0506,52.5343,0.0,6.3605,0.45,0.0,0.0,271,1348,pedestrian
271,1369,cyclist,cyclist,cyc_veh,agent_a_first,1.3171,0.3502,0.3648,0.0,0.3747,,0.0,0.0,271,1369,cyclist
271,1719,cyclist,pedestrian,ped_veh,agent_a_first,9.5541,1.1006,2.3325,0.1001,2.8235,0.3,0.01499,0.003278,271,1719,pedestrian
279,288,lcv,pedestrian,ped_veh,agent_a_first,2.8285,0.6504,3.22,0.4002,1.1316,,0.0,0.0,279,288,pedestrian
279,1980,lcv,pedestrian,ped_veh,unresolved_conflict_zone,-1.7624,0.0,0.0615,0.7504,1.3967,,0.10407,0.00698,279,1980,pedestrian
321,324,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,0.1203,0.6504,0.1661,0.1501,0.3307,0.2,0.15886,0.034729,321,324,cyclist
324,326,cyclist,pedestrian,ped_veh,agent_b_first,0.4086,0.05,0.0977,0.0,0.1746,0.05,0.43864,0.095893,324,326,pedestrian
324,329,cyclist,pedestrian,ped_veh,agent_b_first,-0.5158,1.1006,0.0399,0.0,0.1016,0.05,0.74329,0.162495,324,329,pedestrian
324,330,cyclist,pedestrian,ped_veh,agent_b_first,-0.4288,1.7009,1.883,0.4502,1.1687,1.3,0.0,0.0,324,330,pedestrian
324,334,cyclist,motorcycle,cyc_veh,agent_b_first,-0.0834,3.9522,4.8806,0.0,0.5764,2.45,0.00989,0.001655,324,334,motorcycle
324,336,cyclist,pedestrian,ped_veh,agent_a_first,5.9406,2.4013,2.8265,0.7004,1.3465,0.4,0.00057,0.000124,324,336,pedestrian
324,342,cyclist,pedestrian,ped_veh,agent_b_first,-0.7171,0.3002,0.8793,0.0,0.8796,1.0,0.00115,0.000252,324,342,pedestrian
324,344,cyclist,cyclist,cyc_veh,agent_b_first,-0.2947,3.3018,4.1507,0.0,1.0001,,0.0,0.0,324,344,cyclist
324,345,cyclist,cyclist,cyc_veh,agent_b_first,-4.5283,0.2001,1.4449,0.0,0.6526,0.8,1e-05,2e-06,324,345,cyclist
324,346,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,1.761,0.8004,0.0641,0.0,0.7919,0.7,0.00817,0.001785,324,346,pedestrian
324,349,cyclist,lcv,cyc_veh,unresolved_conflict_zone,-0.5466,0.3002,0.9366,0.05,1.219,0.55,0.38762,0.024726,324,349,lcv
324,1388,cyclist,pedestrian,ped_veh,agent_a_first,0.9342,0.0,0.2277,0.0,1.1898,1.4,0.00998,0.002181,324,1388,pedestrian
324,1400,cyclist,pedestrian,ped_veh,agent_a_first,-0.2362,0.3002,7.1941,0.3002,0.643,0.3,0.0,0.0,324,1400,pedestrian
324,1401,cyclist,pedestrian,ped_veh,agent_a_first,0.4532,0.3502,2.0969,0.5003,0.8087,2.2,0.0,0.0,324,1401,pedestrian
324,1739,cyclist,pedestrian,ped_veh,agent_b_first,-0.3631,1.1506,4.9235,1.3507,1.0439,,0.0,0.0,324,1739,pedestrian
324,1982,cyclist,pedestrian,ped_veh,agent_b_first,-1.1698,0.0,0.6751,0.3502,1.1459,,0.0,0.0,324,1982,pedestrian
328,330,motorcycle,pedestrian,ped_veh,agent_a_first,-3.5803,0.5003,1.1698,0.0,1.2285,1.5,0.0,0.0,328,330,pedestrian
330,334,pedestrian,motorcycle,ped_veh,agent_a_first,-0.2264,0.2501,0.6229,0.3502,0.8032,0.6,0.00085,0.00017,330,334,motorcycle
330,344,pedestrian,cyclist,ped_veh,agent_a_first,1.5768,0.0,0.3471,0.4002,0.5545,0.95,0.01742,0.003807,330,344,cyclist
334,336,motorcycle,pedestrian,ped_veh,agent_a_first,-2.2407,3.3018,6.5643,1.0506,0.4338,,0.0,0.0,334,336,pedestrian
334,339,motorcycle,pedestrian,ped_veh,agent_a_first,0.293,0.3502,0.2561,0.0,0.8308,,0.0,0.0,334,339,pedestrian
334,342,motorcycle,pedestrian,ped_veh,agent_b_first,1.4367,0.5003,0.0115,0.0,0.3014,,0.04513,0.009085,334,342,pedestrian
334,345,motorcycle,cyclist,cyc_veh,agent_b_first,-5.1818,0.2001,3.0109,0.2501,1.273,,0.0,0.0,334,345,cyclist
334,1388,motorcycle,pedestrian,ped_veh,agent_a_first,-7.57,2.4013,1.5755,0.0,1.9268,,0.0,0.0,334,1388,pedestrian
334,1390,motorcycle,pedestrian,ped_veh,agent_a_first,1.9426,2.3513,3.2925,1.2007,0.7263,0.6,0.00359,0.000723,334,1390,pedestrian
334,1400,motorcycle,pedestrian,ped_veh,agent_a_first,-0.9213,0.6003,2.4011,0.5003,0.2509,1.05,0.00015,3e-05,334,1400,pedestrian
334,1739,motorcycle,pedestrian,ped_veh,agent_a_first,1.1065,0.3002,1.4265,0.4502,0.6563,0.45,0.00352,0.000709,334,1739,pedestrian
334,2009,motorcycle,pedestrian,ped_veh,agent_a_first,-1.1079,0.8004,1.5419,0.1501,1.2316,,0.0,0.0,334,2009,pedestrian
336,344,pedestrian,cyclist,ped_veh,agent_b_first,1.025,1.9511,0.9841,0.0,1.3325,,0.0,0.0,336,344,cyclist
336,345,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,-0.8147,0.7004,0.0259,0.0,0.0898,0.05,0.90068,0.196904,336,345,cyclist
336,349,pedestrian,lcv,ped_veh,agent_b_first,-0.0369,2.2512,1.5316,0.4002,1.9343,1.95,3e-05,2e-06,336,349,lcv
336,359,pedestrian,cyclist,ped_veh,agent_b_first,-2.6752,0.0,6.276,0.2001,1.4454,1.6,0.0,0.0,336,359,cyclist
336,370,pedestrian,lcv,ped_veh,agent_b_first,-9.4959,0.4502,5.1328,0.0,2.0006,1.05,0.07237,0.004853,336,370,lcv
336,1406,pedestrian,motorcycle,ped_veh,agent_b_first,14.2928,0.7504,34.9387,0.3502,1.2252,,1e-05,3e-06,336,1406,motorcycle
336,1745,pedestrian,lcv,ped_veh,agent_b_first,-1.2896,1.4508,1.3992,0.0,1.0971,1.25,0.04331,0.002904,336,1745,lcv
339,344,pedestrian,cyclist,ped_veh,agent_b_first,-1.5131,0.05,2.4028,0.0,0.8018,,0.0,0.0,339,344,cyclist
339,349,pedestrian,lcv,ped_veh,unresolved_conflict_zone,2.6344,0.0,0.5108,0.0,0.8712,0.95,0.08382,0.005621,339,349,lcv
339,359,pedestrian,cyclist,ped_veh,unresolved_conflict_zone,0.3028,1.7009,0.4646,0.5003,0.1015,0.15,0.70312,0.153713,339,359,cyclist
344,345,cyclist,cyclist,cyc_veh,agent_b_first,1.4559,0.1001,0.6952,0.0,1.281,,0.0,0.0,344,345,cyclist
344,1388,cyclist,pedestrian,ped_veh,agent_a_first,-7.9946,2.9016,2.6985,0.0,2.0533,,0.0,0.0,344,1388,pedestrian
344,1390,cyclist,pedestrian,ped_veh,agent_a_first,-0.1645,3.1517,4.3632,1.4008,1.7753,,0.00054,0.000118,344,1390,pedestrian
344,1400,cyclist,pedestrian,ped_veh,agent_a_first,0.6534,1.751,1.6412,0.1501,0.3022,0.25,0.02351,0.00514,344,1400,pedestrian
344,1739,cyclist,pedestrian,ped_veh,unresolved_conflict_zone,2.5634,0.0,0.0741,0.1001,0.5577,,0.18597,0.040656,344,1739,pedestrian
344,2009,cyclist,pedestrian,ped_veh,agent_a_first,0.1763,0.2001,1.5049,0.0,1.0021,,0.0,0.0,344,2009,pedestrian
345,1388,cyclist,pedestrian,ped_veh,agent_a_first,-0.0718,1.0506,1.2579,0.0,0.3858,0.25,0.45884,0.10031,345,1388,pedestrian
345,1739,cyclist,pedestrian,ped_veh,agent_a_first,-0.3695,0.7504,1.1244,0.0,1.3125,1.1,0.0,0.0,345,1739,pedestrian
346,349,pedestrian,lcv,ped_veh,unresolved_conflict_zone,1.9791,0.0,0.1336,0.0,1.3246,1.1,0.05217,0.003499,346,349,lcv
349,1388,lcv,pedestrian,ped_veh,agent_a_first,1.9137,0.7504,3.9468,0.3502,1.719,1.9,0.00059,4e-05,349,1388,pedestrian
349,1401,lcv,pedestrian,ped_veh,agent_b_first,-5.0682,0.1001,3.8676,0.5003,1.2733,1.55,1e-05,0.0,349,1401,pedestrian
359,360,cyclist,pedestrian,ped_veh,agent_b_first,-3.2324,0.6003,1.1056,0.0,1.2931,2.25,0.0,1e-06,359,360,pedestrian
359,1388,cyclist,pedestrian,ped_veh,agent_a_first,2.6249,0.0,0.4207,0.0,1.5716,1.45,1e-05,1e-06,359,1388,pedestrian
359,1400,cyclist,pedestrian,ped_veh,agent_a_first,15.9472,0.2501,2.3628,0.0,2.0571,3.2,0.0,0.0,359,1400,pedestrian
359,1401,cyclist,pedestrian,ped_veh,agent_a_first,-1.1426,0.2501,3.4906,0.4502,1.0983,2.5,0.0,0.0,359,1401,pedestrian
359,1402,cyclist,pedestrian,ped_veh,agent_b_first,-4.1497,0.5003,1.3992,0.1001,0.4418,,0.01406,0.003073,359,1402,pedestrian
